INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTIDX,NIFTYINFRA,26-May-2016,0,XX,0,0,0,2330.45,2580.05,0,0,0,0,31-MAR-2016,
FUTIDX,NIFTYIT,31-Mar-2016,0,XX,11271.2,11380,11212.05,11278.65,11309.3,225,1143.66,8100,-1035,31-MAR-2016,
FUTIDX,NIFTYIT,28-Apr-2016,0,XX,11301.1,11440,11295.6,11392.85,11392.85,200,1023.26,8820,4185,31-MAR-2016,
FUTIDX,NIFTYIT,26-May-2016,0,XX,0,0,0,10620.25,11450.9,0,0,0,0,31-MAR-2016,
FUTIDX,NIFTYMID50,31-Mar-2016,0,XX,0,0,0,3100,3200.6,0,0,0,0,31-MAR-2016,
FUTIDX,NIFTYMID50,28-Apr-2016,0,XX,0,0,0,3123.05,3220.4,0,0,0,0,31-MAR-2016,
FUTIDX,NIFTYMID50,26-May-2016,0,XX,0,0,0,2763.8,3240.7,0,0,0,0,31-MAR-2016,
FUTIDX,NIFTYPSE,31-Mar-2016,0,XX,0,0,0,3190.05,2846.6,0,0,0,0,31-MAR-2016,
FUTIDX,NIFTYPSE,28-Apr-2016,0,XX,0,0,0,2974,2864.2,0,0,0,0,31-MAR-2016,
FUTIDX,NIFTYPSE,26-May-2016,0,XX,0,0,0,2686.4,2882.25,0,0,0,0,31-MAR-2016,
FUTIDX,S&P500,13-Apr-2016,0,XX,2056,2057.5,2051.25,2055.5,2055.5,123,632.05,486250,2750,31-MAR-2016,
FUTIDX,S&P500,20-May-2016,0,XX,0,0,0,1956,2087.25,0,0,0,0,31-MAR-2016,
FUTIDX,S&P500,17-Jun-2016,0,XX,0,0,0,2299,2100.25,0,0,0,0,31-MAR-2016,
FUTIDX,S&P500,16-Sep-2016,0,XX,0,0,0,2150.5,2143,0,0,0,0,31-MAR-2016,
FUTIDX,S&P500,16-Dec-2016,0,XX,0,0,0,2198.25,2186.75,0,0,0,0,31-MAR-2016,
FUTIDX,S&P500,17-Mar-2017,0,XX,0,0,0,2213.75,2231.5,0,0,0,0,31-MAR-2016,
FUTIVX,INDIAVIX,05-Apr-2016,0,XX,0,0,0,1772,1658.25,0,0,0,0,31-MAR-2016,
FUTIVX,INDIAVIX,12-Apr-2016,0,XX,0,0,0,1672.5,1674.5,0,0,0,0,31-MAR-2016,
FUTIVX,INDIAVIX,18-Apr-2016,0,XX,0,0,0,1771.5,1678.75,0,0,0,0,31-MAR-2016,
FUTSTK,ABIRLANUVO,31-Mar-2016,0,XX,825,843.5,820.2,822.95,822.6,2798,5828.06,300750,-362500,31-MAR-2016,
FUTSTK,ABIRLANUVO,28-Apr-2016,0,XX,834,849,824.05,827.8,827.8,3156,6599.12,1353250,504000,31-MAR-2016,
FUTSTK,ABIRLANUVO,26-May-2016,0,XX,833.5,833.55,833.5,833.55,833.55,2,4.16,2250,500,31-MAR-2016,
FUTSTK,ACC,31-Mar-2016,0,XX,1391.05,1392.05,1363.65,1383.15,1381.9,2106,10890.95,386625,-166875,31-MAR-2016,
FUTSTK,ACC,28-Apr-2016,0,XX,1397.3,1399.3,1372.1,1389.05,1389.05,1900,9882.53,983625,211875,31-MAR-2016,
FUTSTK,ACC,26-May-2016,0,XX,1390.5,1392,1390.5,1392,1399.2,2,10.43,750,375,31-MAR-2016,
FUTSTK,ADANIENT,31-Mar-2016,0,XX,72.05,74.85,72.05,73.8,73.8,2381,10570.28,3846000,-4380000,31-MAR-2016,
FUTSTK,ADANIENT,28-Apr-2016,0,XX,73.5,75.3,73.3,74.2,74.2,1662,7418.22,13980000,4776000,31-MAR-2016,
FUTSTK,ADANIENT,26-May-2016,0,XX,0,0,0,74.7,74.7,12,53.76,72000,72000,31-MAR-2016,
FUTSTK,ADANIPORTS,31-Mar-2016,0,XX,245.25,248.4,242.45,247.05,247.7,11844,46308.68,6214400,-10371200,31-MAR-2016,
FUTSTK,ADANIPORTS,28-Apr-2016,0,XX,247.55,250.2,243.8,248.95,248.95,11811,46427.55,33520000,15081600,31-MAR-2016,
FUTSTK,ADANIPORTS,26-May-2016,0,XX,247.35,250,246,250,250,9,35.62,17600,8000,31-MAR-2016,
FUTSTK,ADANIPOWER,31-Mar-2016,0,XX,32.85,35.25,32.5,34.55,34.45,2961,19757.34,15540000,-20780000,31-MAR-2016,
FUTSTK,ADANIPOWER,28-Apr-2016,0,XX,32.9,35.1,32.75,34.5,34.5,2747,18409.45,64020000,-320000,31-MAR-2016,
FUTSTK,ADANIPOWER,26-May-2016,0,XX,33.35,35.05,33,34.8,34.8,13,88.22,260000,120000,31-MAR-2016,
FUTSTK,AJANTPHARM,31-Mar-2016,0,XX,1377,1410,1369.1,1398.15,1409.15,1256,6963.04,112400,-12800,31-MAR-2016,
FUTSTK,AJANTPHARM,28-Apr-2016,0,XX,1383.8,1428,1378.35,1400.15,1400.15,734,4080.48,310400,62800,31-MAR-2016,
FUTSTK,AJANTPHARM,26-May-2016,0,XX,1404.5,1410,1385,1410,1410,3,16.79,1200,1200,31-MAR-2016,
FUTSTK,ALBK,31-Mar-2016,0,XX,54,54.9,52.95,54.7,54.85,1136,3679.32,2808000,-852000,31-MAR-2016,
FUTSTK,ALBK,28-Apr-2016,0,XX,53.5,55.55,52.5,55.1,55.1,1144,3724,7464000,2136000,31-MAR-2016,
FUTSTK,ALBK,26-May-2016,0,XX,53.9,55.35,53.9,55.35,55.35,11,35.94,138000,60000,31-MAR-2016,
FUTSTK,AMARAJABAT,31-Mar-2016,0,XX,887.2,887.2,872.15,876.7,877.6,1131,5966.86,118800,-306000,31-MAR-2016,
FUTSTK,AMARAJABAT,28-Apr-2016,0,XX,890,891.55,876.6,884.05,884.05,1121,5946.68,574800,343200,31-MAR-2016,
FUTSTK,AMARAJABAT,26-May-2016,0,XX,0,0,0,955.1,888.6,0,0,600,0,31-MAR-2016,
FUTSTK,AMBUJACEM,31-Mar-2016,0,XX,232.15,234.2,230,232.85,232.55,2299,11198.83,2387700,-760200,31-MAR-2016,
FUTSTK,AMBUJACEM,28-Apr-2016,0,XX,232,235.05,231,233.75,233.75,2147,10509.96,5791800,1344000,31-MAR-2016,
FUTSTK,AMBUJACEM,26-May-2016,0,XX,231.5,234.2,231.5,234.2,234.2,2,9.77,10500,4200,31-MAR-2016,
FUTSTK,ANDHRABANK,31-Mar-2016,0,XX,51.7,53.05,51.45,52.35,52.25,1289,5395.1,3984000,-2272000,31-MAR-2016,
FUTSTK,ANDHRABANK,28-Apr-2016,0,XX,52.05,53.35,51.85,52.55,52.55,1212,5104.28,10696000,3520000,31-MAR-2016,
FUTSTK,ANDHRABANK,26-May-2016,0,XX,52.2,53.25,52.2,53.2,52.9,4,16.93,32000,32000,31-MAR-2016,
FUTSTK,APOLLOHOSP,31-Mar-2016,0,XX,1318.8,1330.8,1292,1321.3,1329.3,1752,9192.42,120800,-176400,31-MAR-2016,
FUTSTK,APOLLOHOSP,28-Apr-2016,0,XX,1323.8,1342.35,1301,1328.45,1328.45,1607,8480.1,1004000,76800,31-MAR-2016,
FUTSTK,APOLLOHOSP,26-May-2016,0,XX,0,0,0,1390,1345.95,0,0,400,0,31-MAR-2016,
FUTSTK,APOLLOTYRE,31-Mar-2016,0,XX,173.1,176.65,171.7,174.65,174.9,2376,12439.77,1815000,-855000,31-MAR-2016,
FUTSTK,APOLLOTYRE,28-Apr-2016,0,XX,174.15,177.65,173.05,176,176,1707,8993.98,7032000,1449000,31-MAR-2016,
FUTSTK,APOLLOTYRE,26-May-2016,0,XX,177.25,177.25,176.05,176.15,176.15,3,15.88,18000,9000,31-MAR-2016,
FUTSTK,ARVIND,31-Mar-2016,0,XX,268.95,276.45,268.45,273.2,273.35,3459,16083.56,1317500,-918000,31-MAR-2016,
FUTSTK,ARVIND,28-Apr-2016,0,XX,270.55,278,270,275.2,275.2,2860,13378.51,3371100,1195100,31-MAR-2016,
FUTSTK,ARVIND,26-May-2016,0,XX,277.25,278,274.35,275.5,276.8,4,18.78,6800,3400,31-MAR-2016,
FUTSTK,ASHOKLEY,31-Mar-2016,0,XX,108.9,108.9,107,108.45,108.6,5368,40616.63,8946000,-9058000,31-MAR-2016,
FUTSTK,ASHOKLEY,28-Apr-2016,0,XX,109.25,109.5,107.65,108.85,108.85,5397,41070.28,56252000,10787000,31-MAR-2016,
FUTSTK,ASHOKLEY,26-May-2016,0,XX,109.45,109.6,108.15,108.85,108.85,69,526.54,469000,-7000,31-MAR-2016,
FUTSTK,ASIANPAINT,31-Mar-2016,0,XX,880.75,880.75,866.55,869,868.4,3433,17964.35,906600,-652800,31-MAR-2016,
FUTSTK,ASIANPAINT,28-Apr-2016,0,XX,881.1,885.1,870.3,874.05,874.05,3562,18723.15,3061800,1009200,31-MAR-2016,
FUTSTK,ASIANPAINT,26-May-2016,0,XX,882,882.35,875,876,876,11,57.92,6000,3600,31-MAR-2016,
FUTSTK,AUROPHARMA,31-Mar-2016,0,XX,736.8,746.95,731,742.35,744.9,11855,61343.49,2534700,-2713200,31-MAR-2016,
FUTSTK,AUROPHARMA,28-Apr-2016,0,XX,745.1,750.6,735,745.2,745.2,11386,59232.22,12768700,3346000,31-MAR-2016,
FUTSTK,AUROPHARMA,26-May-2016,0,XX,747.45,752.75,740,748.85,748.85,28,146.53,26600,12600,31-MAR-2016,
FUTSTK,AXISBANK,31-Mar-2016,0,XX,443,446.7,438.75,443.35,444.15,18116,80396.47,11039000,-5267000,31-MAR-2016,
FUTSTK,AXISBANK,28-Apr-2016,0,XX,445.95,449.5,441.55,446.75,446.75,16544,73816.8,30204000,6685000,31-MAR-2016,
FUTSTK,AXISBANK,26-May-2016,0,XX,448.2,451.25,443.5,449.05,449.05,78,349.27,108000,40000,31-MAR-2016,
FUTSTK,BAJAJ-AUTO,31-Mar-2016,0,XX,2416.45,2452.95,2403.15,2410.05,2405.95,3620,17664.63,416200,-217600,31-MAR-2016,
FUTSTK,BAJAJ-AUTO,28-Apr-2016,0,XX,2431.4,2465.75,2414.05,2421.3,2421.3,4167,20380.9,1500400,248600,31-MAR-2016,
FUTSTK,BAJAJ-AUTO,26-May-2016,0,XX,2444.8,2444.8,2444.8,2444.8,2436.1,1,4.88,200,200,31-MAR-2016,
FUTSTK,BAJFINANCE,31-Mar-2016,0,XX,6783.95,6933,6735.4,6906.3,6924.15,1121,9580.33,45000,-24250,31-MAR-2016,
FUTSTK,BAJFINANCE,28-Apr-2016,0,XX,6830,6965,6780,6925.4,6925.4,831,7131.25,164875,38125,31-MAR-2016,
FUTSTK,BAJFINANCE,26-May-2016,0,XX,6834.75,6943.85,6834.75,6943.85,6943.85,2,17.22,250,250,31-MAR-2016,
FUTSTK,BANKBARODA,31-Mar-2016,0,XX,146.15,149.45,145.4,147.1,147,8419,38516.44,15723200,-8379300,31-MAR-2016,
FUTSTK,BANKBARODA,28-Apr-2016,0,XX,146.95,150.3,146.05,147.75,147.75,7375,33899.51,43874300,6156600,31-MAR-2016,
FUTSTK,BANKBARODA,26-May-2016,0,XX,147.2,150.45,147.1,147.1,148.85,30,138.3,167400,55800,31-MAR-2016,
FUTSTK,BANKINDIA,31-Mar-2016,0,XX,96.85,100.5,95.25,97.1,97.05,5886,17256.57,2673000,-2376000,31-MAR-2016,
FUTSTK,BANKINDIA,28-Apr-2016,0,XX,97.7,99.3,95.4,97.65,97.65,4649,13600.53,15714000,3231000,31-MAR-2016,
FUTSTK,BANKINDIA,26-May-2016,0,XX,96.25,98.65,95.95,97.8,97.8,54,157.76,462000,123000,31-MAR-2016,
FUTSTK,BATAINDIA,31-Mar-2016,0,XX,503,509.45,498,506.6,508.6,879,4432.77,402000,-262000,31-MAR-2016,
FUTSTK,BATAINDIA,28-Apr-2016,0,XX,506.4,512.9,501.95,509.9,509.9,791,4014.29,1275000,256000,31-MAR-2016,
FUTSTK,BATAINDIA,26-May-2016,0,XX,0,0,0,498.5,515,0,0,2000,0,31-MAR-2016,
FUTSTK,BEL,31-Mar-2016,0,XX,1212.45,1248.4,1200.2,1224.1,1224.3,3314,18345.84,378000,-406350,31-MAR-2016,
FUTSTK,BEL,28-Apr-2016,0,XX,1212,1239.75,1175,1187.3,1187.3,3308,18034.03,1505250,633150,31-MAR-2016,
FUTSTK,BEL,26-May-2016,0,XX,0,0,0,1194.1,1239.65,0,0,2250,0,31-MAR-2016,
FUTSTK,BEML,31-Mar-2016,0,XX,1037.4,1047.6,1016.1,1036.35,1044.1,1146,5923.76,106000,-166000,31-MAR-2016,
FUTSTK,BEML,28-Apr-2016,0,XX,1040.9,1052.4,1022.65,1035.9,1035.9,950,4928.3,553500,222000,31-MAR-2016,
FUTSTK,BEML,26-May-2016,0,XX,1033,1033,1033,1033,1057.2,1,5.16,500,500,31-MAR-2016,
FUTSTK,BHARATFORG,31-Mar-2016,0,XX,889.1,901.5,866.1,872.15,873.1,5687,24895.5,696000,-813500,31-MAR-2016,
FUTSTK,BHARATFORG,28-Apr-2016,0,XX,884.75,895.55,861.85,872.05,872.05,4670,20367.81,5309000,413000,31-MAR-2016,
FUTSTK,BHARATFORG,26-May-2016,0,XX,867.7,874.35,867.7,874.35,884.05,8,34.87,11500,3000,31-MAR-2016,
FUTSTK,BHARTIARTL,31-Mar-2016,0,XX,353,356.5,350.75,351.85,350.8,9541,40477.9,4990800,-4506000,31-MAR-2016,
FUTSTK,BHARTIARTL,28-Apr-2016,0,XX,352.25,354.9,346.45,349.55,349.55,10010,42240.06,25681200,4284000,31-MAR-2016,
FUTSTK,BHARTIARTL,26-May-2016,0,XX,354,354,348.35,349.5,355.2,27,114.1,220800,8400,31-MAR-2016,
FUTSTK,BHEL,31-Mar-2016,0,XX,114.3,115.75,113.2,113.9,113.85,6498,14834.7,4972000,-4564000,31-MAR-2016,
FUTSTK,BHEL,28-Apr-2016,0,XX,114.85,116.2,113.65,114.35,114.35,5850,13415.46,20534000,3636000,31-MAR-2016,
FUTSTK,BHEL,26-May-2016,0,XX,116,116.35,114.5,114.8,114.8,49,112.64,280000,78000,31-MAR-2016,
FUTSTK,BIOCON,31-Mar-2016,0,XX,480.05,485,475.55,482.55,483.35,2006,10614.44,314600,-586300,31-MAR-2016,
FUTSTK,BIOCON,28-Apr-2016,0,XX,483.1,487.9,478.8,486.1,486.1,1720,9154.61,2467300,727100,31-MAR-2016,
FUTSTK,BIOCON,26-May-2016,0,XX,487,490,487,489,489,4,21.49,2200,2200,31-MAR-2016,
FUTSTK,BOSCHLTD,31-Mar-2016,0,XX,20756.05,20794,20445.05,20733.4,20784.5,1968,10127.76,20800,-18150,31-MAR-2016,
FUTSTK,BOSCHLTD,28-Apr-2016,0,XX,20840.2,21123,20540,20921.55,20921.55,1598,8276.99,82075,15275,31-MAR-2016,
FUTSTK,BOSCHLTD,26-May-2016,0,XX,0,0,0,16675.4,21044.75,0,0,0,0,31-MAR-2016,
FUTSTK,BPCL,31-Mar-2016,0,XX,903,921.6,900.05,904.75,904.3,6010,32795.46,1712400,-421800,31-MAR-2016,
FUTSTK,BPCL,28-Apr-2016,0,XX,906.05,925,904,906.2,906.2,4788,26212.84,4381800,709800,31-MAR-2016,
FUTSTK,BPCL,26-May-2016,0,XX,925,925,909,911.35,911.35,8,43.87,3600,1200,31-MAR-2016,
FUTSTK,BRITANNIA,31-Mar-2016,0,XX,2618.45,2704.75,2617,2682.5,2686.5,6047,32420.65,202200,-809800,31-MAR-2016,
FUTSTK,BRITANNIA,28-Apr-2016,0,XX,2638.55,2719.4,2632,2697.3,2697.3,6133,33044.54,1489600,958200,31-MAR-2016,
FUTSTK,BRITANNIA,26-May-2016,0,XX,2680.4,2680.4,2680.4,2680.4,2720.15,1,5.36,200,200,31-MAR-2016,
FUTSTK,CADILAHC,31-Mar-2016,0,XX,321.55,322.4,316,316.85,316.9,1200,5739.23,667500,-618000,31-MAR-2016,
FUTSTK,CADILAHC,28-Apr-2016,0,XX,322.9,324.3,317.5,319,319,1327,6380.8,4090500,904500,31-MAR-2016,
FUTSTK,CADILAHC,26-May-2016,0,XX,322.5,322.5,320.7,320.7,320.7,3,14.46,13500,4500,31-MAR-2016,
FUTSTK,CAIRN,31-Mar-2016,0,XX,154.75,156.5,151.15,153.65,153.85,3003,13794.01,5166000,-630000,31-MAR-2016,
FUTSTK,CAIRN,28-Apr-2016,0,XX,155.65,157.2,152,154.8,154.8,2865,13245.95,9606000,1269000,31-MAR-2016,
FUTSTK,CAIRN,26-May-2016,0,XX,156.45,156.45,152.4,154.75,154.75,19,87.47,84000,27000,31-MAR-2016,
FUTSTK,CANBK,31-Mar-2016,0,XX,186.5,191.75,185.05,189.95,190.05,5346,20197,1682000,-2940000,31-MAR-2016,
FUTSTK,CANBK,28-Apr-2016,0,XX,187.3,192.95,186,191.15,191.15,4437,16860.04,11670000,2252000,31-MAR-2016,
FUTSTK,CANBK,26-May-2016,0,XX,188.95,191.65,186.5,191.45,191.45,31,117.98,166000,36000,31-MAR-2016,
FUTSTK,CASTROLIND,31-Mar-2016,0,XX,380.3,386.4,370.7,373.85,374.15,949,3958.68,271700,-246400,31-MAR-2016,
FUTSTK,CASTROLIND,28-Apr-2016,0,XX,376.55,383.45,370,371.45,371.45,809,3348.2,1584000,354200,31-MAR-2016,
FUTSTK,CASTROLIND,26-May-2016,0,XX,0,0,0,372,378.85,0,0,5500,0,31-MAR-2016,
FUTSTK,CEATLTD,31-Mar-2016,0,XX,1053.1,1088.65,1053.1,1081.85,1086.65,2700,20231.28,383600,-235900,31-MAR-2016,
FUTSTK,CEATLTD,28-Apr-2016,0,XX,1064.05,1089,1061.05,1082.15,1082.15,2023,15225.43,989100,268800,31-MAR-2016,
FUTSTK,CEATLTD,26-May-2016,0,XX,1074,1086.9,1071.85,1086.9,1086.9,14,105.66,9100,7000,31-MAR-2016,
FUTSTK,CENTURYTEX,31-Mar-2016,0,XX,532.55,539.4,527.6,530.1,529.7,3429,14604.61,987200,-870400,31-MAR-2016,
FUTSTK,CENTURYTEX,28-Apr-2016,0,XX,535,542.6,530.5,532.45,532.45,3411,14603.79,5688000,932800,31-MAR-2016,
FUTSTK,CENTURYTEX,26-May-2016,0,XX,0,0,0,433.65,536.35,0,0,0,0,31-MAR-2016,
FUTSTK,CESC,31-Mar-2016,0,XX,471.95,478.1,468.9,473.65,472.7,1193,5641.54,487000,-393000,31-MAR-2016,
FUTSTK,CESC,28-Apr-2016,0,XX,474.85,478.95,471.5,475.6,475.6,824,3919.23,1750000,351000,31-MAR-2016,
FUTSTK,CESC,26-May-2016,0,XX,479.4,479.4,479.4,479.4,478.65,1,4.79,1000,1000,31-MAR-2016,
FUTSTK,CIPLA,31-Mar-2016,0,XX,514.95,518,508.35,512,511.95,6128,25212.36,1640000,-2525600,31-MAR-2016,
FUTSTK,CIPLA,28-Apr-2016,0,XX,516,520.8,511.35,515.1,515.1,7699,31834.43,11320800,2404000,31-MAR-2016,
FUTSTK,CIPLA,26-May-2016,0,XX,515.3,522.75,515.3,519.7,518.4,15,62.36,12000,1600,31-MAR-2016,
FUTSTK,COALINDIA,31-Mar-2016,0,XX,296.35,297.1,291.65,292.3,291.95,6418,22705.64,8626800,-2456400,31-MAR-2016,
FUTSTK,COALINDIA,28-Apr-2016,0,XX,297.5,298.35,292.85,293.8,293.8,7394,26244.95,14637600,4972800,31-MAR-2016,
FUTSTK,COALINDIA,26-May-2016,0,XX,299.2,299.5,294.35,295.6,295.6,52,185.6,76800,40800,31-MAR-2016,
FUTSTK,COLPAL,31-Mar-2016,0,XX,819.9,832,819.45,830.75,830.85,1653,6821.38,283500,-445500,31-MAR-2016,
FUTSTK,COLPAL,28-Apr-2016,0,XX,819.6,832,816.45,827.95,827.95,1971,8113.57,2029500,235500,31-MAR-2016,
FUTSTK,COLPAL,26-May-2016,0,XX,0,0,0,838,841.25,0,0,500,0,31-MAR-2016,
FUTSTK,CONCOR,31-Mar-2016,0,XX,1241.6,1256,1220.4,1241.5,1243.35,1304,6456.28,888800,-176000,31-MAR-2016,
FUTSTK,CONCOR,28-Apr-2016,0,XX,1246,1265.65,1222.1,1249.3,1249.3,1137,5659.06,414000,164800,31-MAR-2016,
FUTSTK,CONCOR,26-May-2016,0,XX,0,0,0,1188.25,1258.95,0,0,0,0,31-MAR-2016,
FUTSTK,CROMPGREAV,31-Mar-2016,0,XX,48.4,51,48.4,49.1,48.85,4411,6490.03,3303000,-4332000,31-MAR-2016,
FUTSTK,CROMPGREAV,28-Apr-2016,0,XX,48.75,51,48.65,49.2,49.2,3077,4536.62,15798000,5265000,31-MAR-2016,
FUTSTK,CROMPGREAV,26-May-2016,0,XX,49.1,50.5,49.1,49.6,49.6,9,13.36,48000,9000,31-MAR-2016,
FUTSTK,CUMMINSIND,31-Mar-2016,0,XX,848.05,865,837.55,839.7,841.8,301,1531.63,98400,-39000,31-MAR-2016,
FUTSTK,CUMMINSIND,28-Apr-2016,0,XX,853.5,869.3,841.2,844.9,844.9,382,1952.66,196800,123600,31-MAR-2016,
FUTSTK,CUMMINSIND,26-May-2016,0,XX,0,0,0,858.5,852.35,0,0,0,0,31-MAR-2016,
FUTSTK,DABUR,31-Mar-2016,0,XX,247.05,250.1,246.85,249.45,249.9,1142,5664.37,1174000,-1332000,31-MAR-2016,
FUTSTK,DABUR,28-Apr-2016,0,XX,249.15,252.3,248,251.45,251.45,1289,6435.65,3976000,1550000,31-MAR-2016,
FUTSTK,DABUR,26-May-2016,0,XX,253,253,253,253,253,1,5.06,2000,2000,31-MAR-2016,
FUTSTK,DHFL,31-Mar-2016,0,XX,191.8,196.75,188.2,196.15,196.35,2027,8592.29,774400,-1586200,31-MAR-2016,
FUTSTK,DHFL,28-Apr-2016,0,XX,192.9,197.5,189.5,196.85,196.85,2254,9626.27,6182000,1564200,31-MAR-2016,
FUTSTK,DHFL,26-May-2016,0,XX,194.05,196.2,194.05,196.2,198.85,6,25.66,11000,4400,31-MAR-2016,
FUTSTK,DISHTV,31-Mar-2016,0,XX,84,88.05,83.25,86.85,86.7,3396,14605.01,8405000,-5465000,31-MAR-2016,
FUTSTK,DISHTV,28-Apr-2016,0,XX,85,88.5,83.8,87.3,87.3,2943,12721.25,21985000,7830000,31-MAR-2016,
FUTSTK,DISHTV,26-May-2016,0,XX,84.8,88,84.8,87.4,87.4,8,34.75,40000,10000,31-MAR-2016,
FUTSTK,DIVISLAB,31-Mar-2016,0,XX,986.05,989.2,968.3,985.85,987.25,1902,11150.39,217800,-516600,31-MAR-2016,
FUTSTK,DIVISLAB,28-Apr-2016,0,XX,977.05,996.5,969,992.85,992.85,1793,10546.1,2106600,375600,31-MAR-2016,
FUTSTK,DIVISLAB,26-May-2016,0,XX,984,984,978,978,999.65,3,17.67,1800,1800,31-MAR-2016,
FUTSTK,DLF,31-Mar-2016,0,XX,114.25,115.7,112.05,114.25,114.75,6455,36756.45,7370000,-7310000,31-MAR-2016,
FUTSTK,DLF,28-Apr-2016,0,XX,115.25,116.4,112.6,115.15,115.15,5323,30494.93,31615000,7785000,31-MAR-2016,
FUTSTK,DLF,26-May-2016,0,XX,114.5,116.6,113.7,116,116,27,155.56,210000,80000,31-MAR-2016,
FUTSTK,DRREDDY,31-Mar-2016,0,XX,3024.95,3063.95,3006.05,3034.8,3035.2,6524,29698.62,316200,-314850,31-MAR-2016,
FUTSTK,DRREDDY,28-Apr-2016,0,XX,3042.65,3077,3026.05,3054.3,3054.3,5875,26879.64,1357350,312300,31-MAR-2016,
FUTSTK,DRREDDY,26-May-2016,0,XX,3060,3087.45,3045.9,3045.9,3073.2,28,128.82,6000,2700,31-MAR-2016,
FUTSTK,EICHERMOT,31-Mar-2016,0,XX,18674.6,19240,18562.55,19079.1,19180.6,5810,27340.19,42800,-50450,31-MAR-2016,
FUTSTK,EICHERMOT,28-Apr-2016,0,XX,18807.95,19289.9,18710.35,19177.8,19177.8,7533,35779.88,172600,77025,31-MAR-2016,
FUTSTK,EICHERMOT,26-May-2016,0,XX,0,0,0,19282.25,19420.75,0,0,0,0,31-MAR-2016,
FUTSTK,ENGINERSIN,31-Mar-2016,0,XX,165.75,171.85,165.75,170.05,170.1,1251,4667.62,770000,-600600,31-MAR-2016,
FUTSTK,ENGINERSIN,28-Apr-2016,0,XX,166.7,173,166.7,170.4,170.4,986,3695.56,3465000,741400,31-MAR-2016,
FUTSTK,ENGINERSIN,26-May-2016,0,XX,0,0,0,152.4,172.25,0,0,0,0,31-MAR-2016,
FUTSTK,EXIDEIND,31-Mar-2016,0,XX,137.05,142.4,137,139.4,139.35,1246,5935.76,642600,-1190000,31-MAR-2016,
FUTSTK,EXIDEIND,28-Apr-2016,0,XX,135.2,140.9,135.2,139.1,139.1,960,4542.57,5579400,248200,31-MAR-2016,
FUTSTK,EXIDEIND,26-May-2016,0,XX,140.05,140.05,139,139,141.1,11,52.19,44200,34000,31-MAR-2016,
