INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTIDX,NIFTYPSE,26-May-2016,0,XX,0,0,0,2686.4,2980.3,0,0,0,0,02-MAY-2016,
FUTIDX,NIFTYPSE,30-Jun-2016,0,XX,0,0,0,2904.75,3001.8,0,0,0,0,02-MAY-2016,
FUTIDX,NIFTYPSE,28-Jul-2016,0,XX,0,0,0,2994.1,3018.7,0,0,0,0,02-MAY-2016,
FUTIDX,S&P500,20-May-2016,0,XX,2061,2064.75,2060,2062.25,2062.25,264,1360.3,355500,-31500,02-MAY-2016,
FUTIDX,S&P500,17-Jun-2016,0,XX,2064.75,2064.75,2063.75,2063.75,2084.5,2,10.32,500,500,02-MAY-2016,
FUTIDX,S&P500,15-Jul-2016,0,XX,0,0,0,2098.25,2096.25,0,0,0,0,02-MAY-2016,
FUTIDX,S&P500,16-Sep-2016,0,XX,0,0,0,2150.5,2123,0,0,0,0,02-MAY-2016,
FUTIDX,S&P500,16-Dec-2016,0,XX,0,0,0,2198.25,2162.25,0,0,0,0,02-MAY-2016,
FUTIDX,S&P500,17-Mar-2017,0,XX,0,0,0,2213.75,2202,0,0,0,0,02-MAY-2016,
FUTIVX,INDIAVIX,03-May-2016,0,XX,0,0,0,1642,1709.75,0,0,0,0,02-MAY-2016,
FUTIVX,INDIAVIX,10-May-2016,0,XX,0,0,0,1718.25,1714.5,0,0,0,0,02-MAY-2016,
FUTIVX,INDIAVIX,17-May-2016,0,XX,0,0,0,1687.25,1714.25,0,0,0,0,02-MAY-2016,
FUTSTK,ABIRLANUVO,26-May-2016,0,XX,861.3,868,851.95,865.7,865.7,582,1252.77,1289000,14500,02-MAY-2016,
FUTSTK,ABIRLANUVO,30-Jun-2016,0,XX,0,0,0,860.9,872.4,0,0,2000,0,02-MAY-2016,
FUTSTK,ABIRLANUVO,28-Jul-2016,0,XX,0,0,0,870.65,877.3,0,0,0,0,02-MAY-2016,
FUTSTK,ACC,26-May-2016,0,XX,1442.95,1444.8,1424.15,1431,1431,1751,9406.7,910125,-27000,02-MAY-2016,
FUTSTK,ACC,30-Jun-2016,0,XX,1441,1441,1433.2,1439.45,1437.5,7,37.72,16125,1125,02-MAY-2016,
FUTSTK,ACC,28-Jul-2016,0,XX,0,0,0,1464.3,1445.6,0,0,0,0,02-MAY-2016,
FUTSTK,ADANIENT,26-May-2016,0,XX,86.05,89.1,84.85,87.3,87.3,885,4618.4,12036000,-24000,02-MAY-2016,
FUTSTK,ADANIENT,30-Jun-2016,0,XX,87.1,88.1,85.4,87.75,88.1,10,52.62,54000,54000,02-MAY-2016,
FUTSTK,ADANIENT,28-Jul-2016,0,XX,0,0,0,85.4,88.6,0,0,0,0,02-MAY-2016,
FUTSTK,ADANIPORTS,26-May-2016,0,XX,235.5,238.6,232.65,234.4,234.4,2272,8543.3,29259200,129600,02-MAY-2016,
FUTSTK,ADANIPORTS,30-Jun-2016,0,XX,237.5,237.5,234.7,235.35,235.35,16,60.32,89600,8000,02-MAY-2016,
FUTSTK,ADANIPORTS,28-Jul-2016,0,XX,0,0,0,239.8,237.1,0,0,0,0,02-MAY-2016,
FUTSTK,ADANIPOWER,26-May-2016,0,XX,32,33.05,31.7,32.5,32.5,723,4710.69,72220000,540000,02-MAY-2016,
FUTSTK,ADANIPOWER,30-Jun-2016,0,XX,32.1,32.7,32.1,32.7,32.65,4,25.9,320000,20000,02-MAY-2016,
FUTSTK,ADANIPOWER,28-Jul-2016,0,XX,0,0,0,32.8,32.85,0,0,0,0,02-MAY-2016,
FUTSTK,AJANTPHARM,26-May-2016,0,XX,1508.95,1518.8,1455.05,1506,1506,632,3775.1,367200,10400,02-MAY-2016,
FUTSTK,AJANTPHARM,30-Jun-2016,0,XX,0,0,0,1554.25,1523.05,0,0,400,0,02-MAY-2016,
FUTSTK,AJANTPHARM,28-Jul-2016,0,XX,0,0,0,1567.4,1531.65,0,0,0,0,02-MAY-2016,
FUTSTK,ALBK,26-May-2016,0,XX,57.8,58.3,56.45,57.05,57.05,877,3010.97,7722000,-126000,02-MAY-2016,
FUTSTK,ALBK,30-Jun-2016,0,XX,57.55,57.8,56.3,56.7,56.7,34,115.77,426000,42000,02-MAY-2016,
FUTSTK,ALBK,28-Jul-2016,0,XX,0,0,0,56,57.85,0,0,10000,0,02-MAY-2016,
FUTSTK,AMARAJABAT,26-May-2016,0,XX,962.05,967.85,949.95,964.85,964.85,933,5369.6,738000,33600,02-MAY-2016,
FUTSTK,AMARAJABAT,30-Jun-2016,0,XX,0,0,0,960,970.15,0,0,2400,0,02-MAY-2016,
FUTSTK,AMARAJABAT,28-Jul-2016,0,XX,0,0,0,955.4,975.6,0,0,0,0,02-MAY-2016,
FUTSTK,AMBUJACEM,26-May-2016,0,XX,223,225.1,220.1,224.7,224.7,1469,6875.51,8971200,-113400,02-MAY-2016,
FUTSTK,AMBUJACEM,30-Jun-2016,0,XX,222.2,225.5,222.2,223.8,226.5,5,23.48,44100,-2100,02-MAY-2016,
FUTSTK,AMBUJACEM,28-Jul-2016,0,XX,0,0,0,223.9,227.75,0,0,0,0,02-MAY-2016,
FUTSTK,ANDHRABANK,26-May-2016,0,XX,55.4,55.8,54.65,55.45,55.45,332,1463.65,9320000,224000,02-MAY-2016,
FUTSTK,ANDHRABANK,30-Jun-2016,0,XX,54.4,54.6,54.4,54.5,55.75,5,21.82,216000,24000,02-MAY-2016,
FUTSTK,ANDHRABANK,28-Jul-2016,0,XX,0,0,0,56.95,56.05,0,0,0,0,02-MAY-2016,
FUTSTK,APOLLOHOSP,26-May-2016,0,XX,1319.95,1325,1303.15,1316.3,1316.3,569,2986.95,980800,30400,02-MAY-2016,
FUTSTK,APOLLOHOSP,30-Jun-2016,0,XX,0,0,0,1341.55,1322.15,0,0,1200,0,02-MAY-2016,
FUTSTK,APOLLOHOSP,28-Jul-2016,0,XX,0,0,0,1337.3,1329.6,0,0,0,0,02-MAY-2016,
FUTSTK,APOLLOTYRE,26-May-2016,0,XX,155.85,162.9,155.5,162.55,162.55,1681,8090.5,10131000,-339000,02-MAY-2016,
FUTSTK,APOLLOTYRE,30-Jun-2016,0,XX,158.4,163.55,157.7,163.5,163.5,16,76.86,75000,21000,02-MAY-2016,
FUTSTK,APOLLOTYRE,28-Jul-2016,0,XX,0,0,0,167.5,165,0,0,0,0,02-MAY-2016,
FUTSTK,ARVIND,26-May-2016,0,XX,277.6,290.75,277.1,288.35,288.35,3168,15335.79,3763800,-142800,02-MAY-2016,
FUTSTK,ARVIND,30-Jun-2016,0,XX,280,291,280,289.55,289.55,15,72.72,42500,8500,02-MAY-2016,
FUTSTK,ARVIND,28-Jul-2016,0,XX,0,0,0,289.2,291.95,0,0,0,0,02-MAY-2016,
FUTSTK,ASHOKLEY,26-May-2016,0,XX,107.05,108.5,105.5,106.5,106.5,6401,48063.1,76020000,2387000,02-MAY-2016,
FUTSTK,ASHOKLEY,30-Jun-2016,0,XX,107.7,108.5,105.9,106.65,106.65,104,781.39,826000,-14000,02-MAY-2016,
FUTSTK,ASHOKLEY,28-Jul-2016,0,XX,0,0,0,107.35,107.85,0,0,0,0,02-MAY-2016,
FUTSTK,ASIANPAINT,26-May-2016,0,XX,869.5,872.1,865,869.55,869.55,1109,5780.64,3129600,42600,02-MAY-2016,
FUTSTK,ASIANPAINT,30-Jun-2016,0,XX,870.75,870.75,868.2,869.8,875.15,3,15.65,13800,0,02-MAY-2016,
FUTSTK,ASIANPAINT,28-Jul-2016,0,XX,0,0,0,889.15,880.05,0,0,0,0,02-MAY-2016,
FUTSTK,AUROPHARMA,26-May-2016,0,XX,770.15,778.9,766.3,775.05,775.05,5015,27151.59,13596100,-51100,02-MAY-2016,
FUTSTK,AUROPHARMA,30-Jun-2016,0,XX,769.35,781.5,769.35,779.05,779.05,20,108.94,39200,11200,02-MAY-2016,
FUTSTK,AUROPHARMA,28-Jul-2016,0,XX,0,0,0,778.4,783.45,0,0,0,0,02-MAY-2016,
FUTSTK,AXISBANK,26-May-2016,0,XX,470,481.45,470,473.15,473.15,15291,72508.53,28202000,642000,02-MAY-2016,
FUTSTK,AXISBANK,30-Jun-2016,0,XX,477.6,483.05,472.75,475.7,475.7,566,2698.39,645000,143000,02-MAY-2016,
FUTSTK,AXISBANK,28-Jul-2016,0,XX,475.95,475.95,475.95,475.95,480.15,1,5.71,1200,1200,02-MAY-2016,
FUTSTK,BAJAJ-AUTO,26-May-2016,0,XX,2489.95,2550,2464.05,2490.45,2490.45,2647,13189.83,1497600,26000,02-MAY-2016,
FUTSTK,BAJAJ-AUTO,30-Jun-2016,0,XX,2506.4,2506.4,2481,2502.15,2502.15,25,125.01,19800,3000,02-MAY-2016,
FUTSTK,BAJAJ-AUTO,28-Jul-2016,0,XX,0,0,0,2533.2,2521.65,0,0,0,0,02-MAY-2016,
FUTSTK,BAJFINANCE,26-May-2016,0,XX,6802,7132.55,6802,7093.05,7093.05,1349,11856.67,230375,-5000,02-MAY-2016,
FUTSTK,BAJFINANCE,30-Jun-2016,0,XX,0,0,0,6901.4,7137.85,0,0,250,0,02-MAY-2016,
FUTSTK,BAJFINANCE,28-Jul-2016,0,XX,0,0,0,7095.1,7178.1,0,0,0,0,02-MAY-2016,
FUTSTK,BANKBARODA,26-May-2016,0,XX,159.5,159.5,156.05,156.55,156.55,3935,19143.48,36924100,1035400,02-MAY-2016,
FUTSTK,BANKBARODA,30-Jun-2016,0,XX,157.05,157.05,155.1,155.1,155.1,44,212.91,505300,15500,02-MAY-2016,
FUTSTK,BANKBARODA,28-Jul-2016,0,XX,0,0,0,155.55,158.25,0,0,14000,0,02-MAY-2016,
FUTSTK,BANKINDIA,26-May-2016,0,XX,91.85,91.85,89.35,90.15,90.15,2814,7629.19,19890000,1671000,02-MAY-2016,
FUTSTK,BANKINDIA,30-Jun-2016,0,XX,91.2,91.4,89.1,89.95,89.95,168,454.52,1071000,111000,02-MAY-2016,
FUTSTK,BANKINDIA,28-Jul-2016,0,XX,90.35,90.35,88.25,88.25,91.7,33,175.56,210000,138000,02-MAY-2016,
FUTSTK,BATAINDIA,26-May-2016,0,XX,586.85,594.3,578.95,581.05,581.05,1108,6505.24,1768000,52000,02-MAY-2016,
FUTSTK,BATAINDIA,30-Jun-2016,0,XX,0,0,0,519,585.85,0,0,0,0,02-MAY-2016,
FUTSTK,BATAINDIA,28-Jul-2016,0,XX,0,0,0,566.5,589.15,0,0,0,0,02-MAY-2016,
FUTSTK,BEL,26-May-2016,0,XX,1184.7,1203,1174,1191.7,1191.7,474,2543.16,1459350,-2700,02-MAY-2016,
FUTSTK,BEL,30-Jun-2016,0,XX,0,0,0,1204,1201.35,0,0,2250,0,02-MAY-2016,
FUTSTK,BEL,28-Jul-2016,0,XX,0,0,0,1205.45,1208.15,0,0,0,0,02-MAY-2016,
FUTSTK,BEML,26-May-2016,0,XX,915.05,933.5,915,924.75,924.75,407,1883.44,1375500,5000,02-MAY-2016,
FUTSTK,BEML,30-Jun-2016,0,XX,0,0,0,1065.45,929.45,0,0,0,0,02-MAY-2016,
FUTSTK,BEML,28-Jul-2016,0,XX,0,0,0,935.85,934.7,0,0,0,0,02-MAY-2016,
FUTSTK,BHARATFORG,26-May-2016,0,XX,797.95,812,793.55,808.8,808.8,2062,8297.35,5574000,-28000,02-MAY-2016,
FUTSTK,BHARATFORG,30-Jun-2016,0,XX,804.1,810.05,798.85,807.9,807.9,30,120.94,29000,7000,02-MAY-2016,
FUTSTK,BHARATFORG,28-Jul-2016,0,XX,0,0,0,807.6,823.3,0,0,0,0,02-MAY-2016,
FUTSTK,BHARTIARTL,26-May-2016,0,XX,362.9,365.2,358.1,359.35,359.35,2496,10793.6,21734400,-295200,02-MAY-2016,
FUTSTK,BHARTIARTL,30-Jun-2016,0,XX,365.05,365.1,358.65,359.6,359.6,33,142.83,352800,4800,02-MAY-2016,
FUTSTK,BHARTIARTL,28-Jul-2016,0,XX,0,0,0,366.95,364.15,0,0,51000,0,02-MAY-2016,
FUTSTK,BHEL,26-May-2016,0,XX,125.9,129.75,124.25,128.55,128.55,6525,16612.17,20584000,360000,02-MAY-2016,
FUTSTK,BHEL,30-Jun-2016,0,XX,125.5,130,124.55,129.1,129.1,142,362.58,686000,92000,02-MAY-2016,
FUTSTK,BHEL,28-Jul-2016,0,XX,130.15,130.15,130.15,130.15,129.95,1,6.5,15000,5000,02-MAY-2016,
FUTSTK,BIOCON,26-May-2016,0,XX,588.95,612,585.35,609.65,609.65,4723,31367.24,2841300,22000,02-MAY-2016,
FUTSTK,BIOCON,30-Jun-2016,0,XX,590.8,613.2,588.05,611.25,611.25,29,194.04,38500,14300,02-MAY-2016,
FUTSTK,BIOCON,28-Jul-2016,0,XX,0,0,0,586.25,618.3,0,0,0,0,02-MAY-2016,
FUTSTK,BOSCHLTD,26-May-2016,0,XX,19783.8,19849.95,19570,19758.5,19758.5,590,2903.18,85850,-2325,02-MAY-2016,
FUTSTK,BOSCHLTD,30-Jun-2016,0,XX,0,0,0,19975,19838.15,0,0,675,0,02-MAY-2016,
FUTSTK,BOSCHLTD,28-Jul-2016,0,XX,0,0,0,20315.3,19950,0,0,0,0,02-MAY-2016,
FUTSTK,BPCL,26-May-2016,0,XX,985.4,989.4,971,974.8,974.8,2743,16084.09,4954800,-160800,02-MAY-2016,
FUTSTK,BPCL,30-Jun-2016,0,XX,988.85,988.85,978.55,978.55,981.15,3,17.67,31200,0,02-MAY-2016,
FUTSTK,BPCL,28-Jul-2016,0,XX,0,0,0,980.45,986.65,0,0,0,0,02-MAY-2016,
FUTSTK,BRITANNIA,26-May-2016,0,XX,2883.35,2888.8,2850.6,2877.9,2877.9,491,2821.33,1347800,4200,02-MAY-2016,
FUTSTK,BRITANNIA,30-Jun-2016,0,XX,0,0,0,2892,2892.5,0,0,200,0,02-MAY-2016,
FUTSTK,BRITANNIA,28-Jul-2016,0,XX,0,0,0,2877.45,2908.8,0,0,0,0,02-MAY-2016,
FUTSTK,CADILAHC,26-May-2016,0,XX,330.75,331,326.15,326.7,326.7,500,2457.14,3318000,30000,02-MAY-2016,
FUTSTK,CADILAHC,30-Jun-2016,0,XX,0,0,0,331.5,328.5,0,0,1500,0,02-MAY-2016,
FUTSTK,CADILAHC,28-Jul-2016,0,XX,0,0,0,333.15,330.35,0,0,0,0,02-MAY-2016,
FUTSTK,CAIRN,26-May-2016,0,XX,145.9,152.9,145,151.45,151.45,2634,11863.05,12279000,537000,02-MAY-2016,
FUTSTK,CAIRN,30-Jun-2016,0,XX,145.7,152.6,145.7,152.6,152.3,11,49.37,69000,0,02-MAY-2016,
FUTSTK,CAIRN,28-Jul-2016,0,XX,0,0,0,144.4,153.15,0,0,3500,0,02-MAY-2016,
FUTSTK,CANBK,26-May-2016,0,XX,204.5,204.5,199.65,202.2,202.2,4459,18030.95,10836000,754000,02-MAY-2016,
FUTSTK,CANBK,30-Jun-2016,0,XX,201.6,202.6,199.15,200.45,200.45,101,405.32,428000,64000,02-MAY-2016,
FUTSTK,CANBK,28-Jul-2016,0,XX,200,200,199,199,204.6,4,23.94,66000,6000,02-MAY-2016,
FUTSTK,CASTROLIND,26-May-2016,0,XX,398.85,400.3,393.2,397.75,397.75,372,1625.53,2009700,14300,02-MAY-2016,
FUTSTK,CASTROLIND,30-Jun-2016,0,XX,0,0,0,394.15,399.65,0,0,4400,0,02-MAY-2016,
FUTSTK,CASTROLIND,28-Jul-2016,0,XX,0,0,0,396.5,401.9,0,0,0,0,02-MAY-2016,
FUTSTK,CEATLTD,26-May-2016,0,XX,1060.05,1098,1060.05,1079.85,1079.85,2179,16543.82,1843800,-22400,02-MAY-2016,
FUTSTK,CEATLTD,30-Jun-2016,0,XX,1066.7,1070,1066.7,1070,1070,2,14.95,14700,700,02-MAY-2016,
FUTSTK,CEATLTD,28-Jul-2016,0,XX,0,0,0,1195.2,1113.75,0,0,0,0,02-MAY-2016,
FUTSTK,CENTURYTEX,26-May-2016,0,XX,640.85,648.7,633.05,642.65,642.65,4747,24336.5,5752000,-40000,02-MAY-2016,
FUTSTK,CENTURYTEX,30-Jun-2016,0,XX,640,645,638,645,645.5,20,102.69,14400,5600,02-MAY-2016,
FUTSTK,CENTURYTEX,28-Jul-2016,0,XX,0,0,0,634.1,649.15,0,0,0,0,02-MAY-2016,
FUTSTK,CESC,26-May-2016,0,XX,536.85,549.3,536.85,546,546,856,4657.77,1554000,31000,02-MAY-2016,
FUTSTK,CESC,30-Jun-2016,0,XX,0,0,0,545.7,548.6,0,0,1000,0,02-MAY-2016,
FUTSTK,CESC,28-Jul-2016,0,XX,0,0,0,544.5,551.65,0,0,0,0,02-MAY-2016,
FUTSTK,CIPLA,26-May-2016,0,XX,539.95,546.8,536.1,541.9,541.9,3791,16478.1,10192800,-201600,02-MAY-2016,
FUTSTK,CIPLA,30-Jun-2016,0,XX,540.6,548.65,540.6,544.7,547.1,17,74.34,61600,8000,02-MAY-2016,
FUTSTK,CIPLA,28-Jul-2016,0,XX,0,0,0,537.95,550.2,0,0,0,0,02-MAY-2016,
FUTSTK,COALINDIA,26-May-2016,0,XX,288,290,287.45,289.65,289.65,2171,7528.93,21661200,-411600,02-MAY-2016,
FUTSTK,COALINDIA,30-Jun-2016,0,XX,290.5,291.65,289.1,291.1,292.1,29,100.95,232800,26400,02-MAY-2016,
FUTSTK,COALINDIA,28-Jul-2016,0,XX,0,0,0,290.3,293.75,0,0,0,0,02-MAY-2016,
FUTSTK,COLPAL,26-May-2016,0,XX,837.85,855,835.05,852.25,852.25,531,2250.19,2168500,7000,02-MAY-2016,
FUTSTK,COLPAL,30-Jun-2016,0,XX,850,850,850,850,850,4,16.93,1500,1000,02-MAY-2016,
FUTSTK,COLPAL,28-Jul-2016,0,XX,0,0,0,863.1,864.8,0,0,0,0,02-MAY-2016,
FUTSTK,CONCOR,26-May-2016,0,XX,1341.75,1383.95,1335.5,1376.25,1376.25,438,2391.75,382400,-3200,02-MAY-2016,
FUTSTK,CONCOR,30-Jun-2016,0,XX,0,0,0,1327,1386.05,0,0,400,0,02-MAY-2016,
FUTSTK,CONCOR,28-Jul-2016,0,XX,0,0,0,1345.15,1393.85,0,0,0,0,02-MAY-2016,
FUTSTK,CROMPGREAV,26-May-2016,0,XX,57.6,58.95,56.6,57.45,57.45,1296,2236.27,15798000,222000,02-MAY-2016,
FUTSTK,CROMPGREAV,30-Jun-2016,0,XX,57.55,57.95,57.2,57.65,57.65,4,6.9,159000,3000,02-MAY-2016,
FUTSTK,CROMPGREAV,28-Jul-2016,0,XX,0,0,0,59.05,58.1,0,0,0,0,02-MAY-2016,
FUTSTK,CUMMINSIND,26-May-2016,0,XX,889.2,897.95,885.05,894.15,894.15,146,781.36,216000,0,02-MAY-2016,
FUTSTK,CUMMINSIND,30-Jun-2016,0,XX,901.45,901.45,901.45,901.45,899.65,1,5.4,1200,600,02-MAY-2016,
FUTSTK,CUMMINSIND,28-Jul-2016,0,XX,0,0,0,884.75,904.75,0,0,0,0,02-MAY-2016,
FUTSTK,DABUR,26-May-2016,0,XX,275.55,300.55,275.55,296.85,296.85,3170,18348.24,5334000,186000,02-MAY-2016,
FUTSTK,DABUR,30-Jun-2016,0,XX,282.1,300.2,281.2,297.7,297.7,34,197.67,38000,18000,02-MAY-2016,
FUTSTK,DABUR,28-Jul-2016,0,XX,292,292,292,292,292,2,14.6,5000,5000,02-MAY-2016,
FUTSTK,DHFL,26-May-2016,0,XX,197.8,206.75,197.8,205.4,205.4,1137,5086.76,6087400,39600,02-MAY-2016,
FUTSTK,DHFL,30-Jun-2016,0,XX,202,204.8,200.1,204.8,204.8,7,31.29,30800,4400,02-MAY-2016,
FUTSTK,DHFL,28-Jul-2016,0,XX,0,0,0,203.45,207.3,0,0,0,0,02-MAY-2016,
FUTSTK,DISHTV,26-May-2016,0,XX,89.85,92.35,89.7,91.05,91.05,1352,6174.4,22050000,200000,02-MAY-2016,
FUTSTK,DISHTV,30-Jun-2016,0,XX,92,92,91.35,91.45,91.45,4,18.32,60000,0,02-MAY-2016,
FUTSTK,DISHTV,28-Jul-2016,0,XX,0,0,0,91.5,92.05,0,0,0,0,02-MAY-2016,
FUTSTK,DIVISLAB,26-May-2016,0,XX,1059.55,1065,1051,1061.15,1061.15,366,2323.9,2172600,-13200,02-MAY-2016,
FUTSTK,DIVISLAB,30-Jun-2016,0,XX,1056,1063.15,1056,1063.15,1068.4,2,12.71,20400,600,02-MAY-2016,
FUTSTK,DIVISLAB,28-Jul-2016,0,XX,0,0,0,1069.45,1074.45,0,0,0,0,02-MAY-2016,
FUTSTK,DLF,26-May-2016,0,XX,129.6,131.85,128.3,129.25,129.25,7893,51270.59,32385000,-90000,02-MAY-2016,
FUTSTK,DLF,30-Jun-2016,0,XX,130,132.3,129.1,129.85,129.85,80,522.52,260000,65000,02-MAY-2016,
FUTSTK,DLF,28-Jul-2016,0,XX,0,0,0,129,130.95,0,0,5000,0,02-MAY-2016,
FUTSTK,DRREDDY,26-May-2016,0,XX,3091.95,3091.95,3012,3020.25,3020.25,4095,18672.1,1568850,111000,02-MAY-2016,
FUTSTK,DRREDDY,30-Jun-2016,0,XX,3064.8,3076.3,3030,3032.95,3032.95,36,164.59,16650,1950,02-MAY-2016,
FUTSTK,DRREDDY,28-Jul-2016,0,XX,0,0,0,3140,3064.9,0,0,0,0,02-MAY-2016,
FUTSTK,EICHERMOT,26-May-2016,0,XX,20107.85,20275,19921.05,19992.15,19992.15,2161,10850.6,167950,2275,02-MAY-2016,
FUTSTK,EICHERMOT,30-Jun-2016,0,XX,20164.5,20320,20100,20149.85,20091,8,40.4,725,175,02-MAY-2016,
FUTSTK,EICHERMOT,28-Jul-2016,0,XX,0,0,0,20665.7,20204.3,0,0,0,0,02-MAY-2016,
FUTSTK,ENGINERSIN,26-May-2016,0,XX,179.8,182.95,176.9,179.7,179.7,513,2036.2,2945800,99000,02-MAY-2016,
FUTSTK,ENGINERSIN,30-Jun-2016,0,XX,0,0,0,181.9,181.55,0,0,13200,0,02-MAY-2016,
FUTSTK,ENGINERSIN,28-Jul-2016,0,XX,0,0,0,184.1,182.6,0,0,0,0,02-MAY-2016,
FUTSTK,EXIDEIND,26-May-2016,0,XX,147.65,147.9,144.05,144.6,144.6,1144,5665.76,8343600,387600,02-MAY-2016,
FUTSTK,EXIDEIND,30-Jun-2016,0,XX,145.05,145.05,144.25,144.25,144.25,4,19.69,34000,3400,02-MAY-2016,
FUTSTK,EXIDEIND,28-Jul-2016,0,XX,0,0,0,149.55,146.2,0,0,0,0,02-MAY-2016,
FUTSTK,FEDERALBNK,26-May-2016,0,XX,44.55,47.9,44,46.75,46.75,3433,12684.4,53096000,3880000,02-MAY-2016,
FUTSTK,FEDERALBNK,30-Jun-2016,0,XX,43.9,47.15,43.9,46.55,46.55,39,142.15,520000,80000,02-MAY-2016,
FUTSTK,FEDERALBNK,28-Jul-2016,0,XX,0,0,0,47.25,47.3,0,0,0,0,02-MAY-2016,
FUTSTK,GAIL,26-May-2016,0,XX,362.5,370.3,358.3,368.2,368.2,1830,9341.15,6601000,58800,02-MAY-2016,
FUTSTK,GAIL,30-Jun-2016,0,XX,362.05,369.65,360.55,369.65,372,7,35.83,82600,4200,02-MAY-2016,
FUTSTK,GAIL,28-Jul-2016,0,XX,0,0,0,369.9,374.1,0,0,0,0,02-MAY-2016,
FUTSTK,GLENMARK,26-May-2016,0,XX,832.55,841.35,830.55,836.1,836.1,893,3734.45,2756500,-4000,02-MAY-2016,
FUTSTK,GLENMARK,30-Jun-2016,0,XX,842.1,845,840.4,843,839.15,5,21.07,5500,2000,02-MAY-2016,
FUTSTK,GLENMARK,28-Jul-2016,0,XX,0,0,0,833.05,843.9,0,0,0,0,02-MAY-2016,
FUTSTK,GMRINFRA,26-May-2016,0,XX,12.65,13,12.4,12.8,12.8,1119,5524.93,203814000,-1014000,02-MAY-2016,
